Date,^FTSE,EXPN.L,RR.L,STJ.L,BATS.L,SKY.L,CNA.L,CPG.L,CCL.L,VOD.L,PRU.L,DLG.L,CCH.L,SSE.L,RDSA.L,PSN.L,RB.L,TSCO.L,BA.L,PPB.L,PFG.L,GKN.L,SDR.L,SHP.L,EZJ.L,ANTO.L,AHT.L,HSBA.L,BARC.L,AV.L,ITRK.L,INTU.L,WPP.L,ITV.L,DCC.L,ABF.L
2015-04-03,6833.50,1130.00,943.50,956.00,3577.00,997.00,253.20,1183.00,3310.00,222.20,1679.50,319.601,1279.00,1508.00,2024.50,1650.00,5832.00,244.30,524.50,7967.00,2767.00,360.70,3223.00,5160.00,1844.00,718.00,1082.00,582.30,254.75,553.00,2529.00,349.70,1539.00,251.00,4176.00,2866.00
2015-04-06,6833.50,1130.00,943.50,956.00,3577.00,997.00,253.20,1183.00,3310.00,222.20,1679.50,319.601,1279.00,1508.00,2024.50,1650.00,5832.00,244.30,524.50,7967.00,2767.00,360.70,3223.00,5160.00,1844.00,718.00,1082.00,582.30,254.75,553.00,2529.00,349.70,1539.00,251.00,4176.00,2866.00
2015-04-07,6961.799805,1150.00,952.00,974.50,3631.00,1023.00,259.50,1192.00,3357.00,225.40,1697.00,318.80,1329.00,1544.00,2094.00,1681.00,5960.00,251.00,528.50,7988.00,2804.00,362.50,3278.00,5385.00,1846.00,740.50,1095.00,586.90,258.00,561.00,2600.00,355.90,1555.00,257.00,4227.00,2964.00
2015-04-08,6937.399902,1181.00,944.00,982.50,3589.00,1039.00,259.00,1178.00,3324.00,222.55,1681.50,322.70,1329.00,1535.00,1982.50,1680.00,5970.00,246.85,532.00,7999.00,2790.00,357.30,3284.00,5485.00,1858.00,733.00,1064.00,587.00,255.95,550.00,2600.00,356.90,1560.00,256.40,4220.00,2963.00
2015-04-09,7015.399902,1182.00,950.00,982.50,3631.00,1045.00,262.30,1209.00,3339.00,225.70,1695.00,324.90,1354.00,1560.00,2004.00,1733.00,6001.00,246.80,535.50,8163.00,2880.00,358.40,3348.00,5420.00,1885.00,738.50,1059.00,604.00,257.95,550.00,2585.00,363.00,1587.00,261.30,4229.00,3014.00
2015-04-10,7089.799805,1193.00,975.00,994.50,3716.00,1054.00,262.70,1219.00,3370.00,229.30,1716.00,330.20,1360.00,1561.00,2026.50,1757.00,6116.00,251.00,539.50,8170.00,2950.00,361.20,3405.00,5680.00,1915.00,740.50,1076.00,612.10,257.05,555.00,2615.00,367.40,1611.00,270.60,4245.00,3017.00
2015-04-13,7064.299805,1177.00,969.00,994.00,3662.00,1050.00,262.10,1212.00,3354.00,229.20,1696.50,328.20,1355.00,1562.00,2038.50,1761.00,6082.00,244.30,536.50,8441.00,2945.00,355.90,3390.00,5680.00,1892.00,722.00,1093.00,618.00,259.45,561.50,2624.98,362.30,1598.00,270.50,4222.00,2990.00
2015-04-14,7075.299805,1180.00,973.50,981.00,3677.50,1050.00,262.90,1206.00,3296.00,229.35,1681.00,329.501,1363.00,1564.00,2045.50,1749.00,6091.00,244.20,529.00,8370.00,2934.00,356.60,3372.00,5535.00,1871.00,743.00,1112.00,616.30,262.15,560.00,2629.00,363.90,1593.00,268.20,4226.00,2977.00
2015-04-15,7096.799805,1187.00,986.50,972.50,3691.00,1054.00,262.30,1196.00,3259.00,227.90,1677.50,329.501,1377.00,1557.00,2071.50,1760.00,6055.00,246.90,532.50,8319.00,2950.00,364.10,3363.00,5515.00,1844.00,751.00,1125.00,617.70,259.65,559.50,2664.00,363.70,1586.00,267.30,4265.00,2955.00
2015-04-16,7060.50,1180.00,980.00,958.50,3742.00,1047.00,260.00,1178.00,3232.00,227.40,1664.50,328.80,1382.00,1560.00,2109.00,1733.00,6001.00,241.05,516.00,8317.00,2918.00,370.60,3342.00,5460.00,1840.00,747.00,1115.00,606.80,260.35,550.00,2655.00,353.20,1571.00,266.10,4263.00,2958.00
2015-04-17,6994.600098,1181.00,978.50,927.50,3724.00,1052.00,260.10,1162.00,3217.00,226.40,1636.50,324.50,1358.00,1559.00,2089.00,1733.00,5940.00,236.70,513.00,8200.00,2893.00,361.30,3259.00,5430.00,1823.00,732.00,1112.00,600.00,255.30,543.00,2619.00,349.20,1543.00,264.00,4258.00,2906.00
2015-04-20,7052.100098,1190.00,982.00,923.00,3765.00,1052.00,258.50,1177.00,3189.00,229.00,1660.00,324.80,1345.00,1570.00,2121.00,1716.00,5940.00,235.00,509.50,8245.00,2923.00,366.00,3287.00,5485.00,1814.00,747.00,1144.00,613.30,257.25,542.00,2623.00,352.10,1544.00,267.10,4319.00,2863.00
2015-04-21,7062.899902,1203.00,1007.00,921.50,3762.50,1105.00,259.30,1183.00,3188.00,226.90,1651.00,326.10,1347.00,1576.00,2100.00,1761.00,5998.00,234.75,510.00,8260.00,2964.00,364.60,3329.00,5575.00,1856.00,745.00,1163.00,613.20,255.00,536.00,2664.00,353.10,1586.00,269.20,4347.00,2712.00
2015-04-22,7028.200195,1192.00,1048.00,911.00,3734.00,1089.00,260.10,1186.00,3174.00,227.50,1640.50,325.80,1341.00,1566.00,2070.50,1752.00,5996.00,222.65,507.00,8158.00,2995.00,364.30,3287.00,5645.00,1848.00,749.50,1139.00,607.50,253.30,538.00,2650.00,350.70,1596.00,268.80,4335.00,2745.00
2015-04-23,7053.700195,1204.00,1035.00,907.50,3753.00,1090.00,263.90,1183.00,3150.00,230.35,1628.00,325.50,1368.00,1588.00,2091.50,1756.00,6001.00,225.30,503.50,8200.00,3010.00,362.80,3302.00,5635.00,1825.00,784.50,1169.00,612.20,258.45,537.00,2680.00,350.30,1572.00,269.70,4298.00,2771.00
2015-04-24,7070.700195,1190.00,1050.00,896.50,3746.50,1100.00,264.50,1169.00,3148.00,232.25,1632.00,326.10,1363.00,1605.00,2066.00,1759.00,5991.00,224.80,515.00,8202.00,3083.00,363.00,3306.00,5615.00,1840.00,793.50,1166.00,629.70,261.75,531.00,2684.00,350.00,1574.00,269.60,4301.00,2771.00
2015-04-27,7104.00,1197.00,1054.00,906.50,3721.50,1099.00,269.10,1181.00,3158.00,232.60,1668.50,326.201,1380.00,1588.00,2076.50,1760.00,6012.00,220.80,514.00,8180.00,3052.00,367.40,3336.00,5570.00,1844.00,807.50,1167.00,649.30,263.75,535.50,2677.00,351.00,1585.00,268.60,4280.00,2809.00
2015-04-28,7030.50,1189.00,1038.00,875.50,3669.50,1086.00,275.30,1159.00,3056.00,229.75,1634.00,323.50,1388.00,1598.00,2061.00,1723.00,5916.00,220.05,505.50,8162.00,3030.00,359.90,3279.00,5395.00,1828.00,802.00,1144.00,647.40,261.40,526.00,2654.00,346.90,1556.00,265.60,4251.00,2789.00
2015-04-29,6946.299805,1171.00,1030.00,878.00,3588.50,1077.00,267.60,1144.00,2964.00,230.40,1623.00,318.30,1391.00,1558.00,2052.00,1682.00,5805.00,220.45,507.50,8084.00,3016.00,350.00,3259.00,5290.00,1817.00,784.00,1118.00,645.80,256.95,520.00,2604.00,342.50,1530.00,263.50,4185.00,2791.00
2015-04-30,6960.600098,1168.00,1046.00,892.50,3592.50,1077.00,255.40,1157.00,2989.00,230.55,1629.00,319.10,1379.00,1547.00,2059.50,1700.00,5826.00,221.00,508.00,7975.00,3015.00,351.30,3247.00,5335.00,1813.00,781.50,1126.00,648.10,255.30,527.00,2612.00,343.00,1526.00,253.60,4159.00,2857.00
2015-05-01,6986.00,1161.00,1043.00,886.00,3640.00,1079.00,254.60,1154.00,3008.00,230.00,1612.00,318.00,1376.00,1550.00,2060.00,1691.00,5800.00,225.00,503.50,7914.00,2994.00,348.60,3240.00,5355.00,1801.00,792.50,1147.00,646.30,254.35,523.00,2626.00,338.90,1537.00,254.30,4196.00,2874.00
2015-05-04,6986.00,1161.00,1043.00,886.00,3640.00,1079.00,254.60,1154.00,3008.00,230.00,1612.00,318.00,1376.00,1550.00,2060.00,1691.00,5800.00,225.00,503.50,7914.00,2994.00,348.60,3240.00,5355.00,1801.00,792.50,1147.00,646.30,254.35,523.00,2626.00,338.90,1537.00,254.30,4196.00,2874.00
2015-05-05,6927.600098,1150.00,1035.00,870.50,3547.50,1074.00,256.60,1145.00,2941.00,228.55,1612.50,314.00,1417.00,1542.00,2091.50,1655.00,5728.00,226.90,503.00,7873.00,2989.00,348.00,3209.00,5205.00,1779.00,798.50,1129.00,630.40,250.20,512.00,2631.00,339.50,1511.00,248.60,4184.00,2853.00
2015-05-06,6933.700195,1146.00,1023.00,886.50,3582.50,1072.00,260.20,1146.00,2903.00,232.20,1596.50,316.50,1405.00,1549.00,2082.50,1638.00,5685.00,226.80,500.50,7816.00,3011.00,349.90,3211.00,5205.00,1773.00,782.50,1130.00,632.40,249.45,513.50,2630.00,340.00,1504.00,249.20,4188.00,2855.00
2015-05-07,6887.00,1137.00,1017.00,897.50,3576.00,1067.00,257.40,1157.00,3011.00,231.80,1595.50,317.401,1390.00,1564.00,2043.00,1653.00,5703.00,223.70,497.60,7831.00,3035.00,347.40,3245.00,5200.00,1821.00,781.00,1140.00,630.90,248.90,527.00,2613.00,335.30,1506.00,252.10,4265.00,2841.00
2015-05-08,7046.799805,1156.00,1030.00,962.50,3640.00,1081.00,278.20,1180.00,3093.00,233.30,1647.50,322.00,1415.00,1647.00,2072.00,1746.00,5845.00,228.85,509.50,7867.00,3130.00,358.20,3320.00,5330.00,1860.00,790.00,1163.00,641.10,258.05,544.50,2650.00,343.70,1542.00,260.70,4398.00,2928.00
2015-05-11,7029.899902,1177.00,1020.00,940.50,3621.00,1079.00,280.60,1178.00,3092.00,234.75,1647.50,323.20,1414.00,1637.00,2052.00,1768.00,5799.00,232.50,510.00,7835.00,3121.00,355.00,3377.00,5245.00,1833.00,782.50,1177.00,632.30,260.80,541.00,2656.00,340.60,1540.00,264.90,4360.00,2879.00
2015-05-12,6933.799805,1214.00,1005.00,926.50,3557.50,1063.00,278.30,1163.00,3021.00,233.60,1608.00,319.00,1398.00,1625.00,2033.50,1748.00,5719.00,227.45,498.00,7809.00,3035.00,351.60,3310.00,5185.00,1654.00,791.50,1139.00,620.00,257.45,529.00,2638.00,336.20,1515.00,260.80,4291.00,2839.00
2015-05-13,6949.600098,1218.00,1005.00,925.00,3572.00,1068.00,276.60,1119.00,3034.00,235.85,1610.50,320.00,1401.00,1636.00,2045.50,1820.00,5667.00,224.70,500.00,7783.00,3027.00,354.50,3313.00,5170.00,1653.00,798.50,1171.00,614.00,260.25,530.00,2666.00,340.30,1525.00,260.00,4310.00,2852.00
2015-05-14,6973.00,1225.00,1013.00,941.50,3602.00,1077.00,281.00,1127.00,3077.00,235.40,1632.00,321.00,1416.00,1652.00,2018.50,1828.00,5767.00,227.40,502.00,7853.00,3050.00,358.10,3348.00,5295.00,1690.00,795.50,1184.00,617.60,262.10,533.50,2705.00,342.60,1549.00,257.30,4358.00,2871.00
2015-05-15,6960.50,1226.00,1013.00,944.00,3592.00,1076.00,281.00,1147.00,3147.00,234.50,1627.00,323.20,1391.00,1661.00,1991.50,1848.00,5749.00,224.50,503.50,7975.00,3081.00,353.80,3383.00,5385.00,1700.00,789.00,1177.00,616.90,261.65,542.50,2695.00,344.90,1551.00,262.00,4370.00,2909.00
2015-05-18,6968.899902,1225.00,1010.00,936.00,3595.50,1074.00,280.70,1146.00,3171.00,234.10,1637.00,323.90,1419.00,1667.00,1981.50,1874.00,5764.00,222.10,502.00,8200.00,3095.00,357.40,3378.00,5375.00,1678.00,793.00,1183.00,618.60,261.15,535.00,2667.00,343.40,1560.00,265.00,4390.00,2912.00
2015-05-19,6995.100098,1250.00,1009.00,948.00,3639.50,1090.00,282.50,1166.00,3214.00,226.60,1669.00,326.50,1480.00,1696.00,1971.00,1900.00,5848.00,221.15,509.00,8100.00,3151.00,366.30,3406.00,5485.00,1674.00,775.00,1197.00,616.70,262.70,540.00,2668.00,354.10,1581.00,270.30,4954.00,2959.00
2015-05-20,7007.299805,1248.00,1004.00,938.00,3644.00,1083.00,281.50,1155.00,3201.00,238.85,1643.00,326.90,1471.00,1681.00,1970.00,1924.00,5835.00,220.50,509.00,8032.00,3115.00,367.10,3415.00,5475.00,1649.00,779.00,1193.00,622.90,271.55,543.50,2633.00,346.80,1578.00,269.10,4920.00,2938.00
2015-05-21,7013.50,1244.00,1011.00,932.00,3633.00,1087.00,281.00,1148.00,3141.00,242.50,1657.50,328.50,1470.00,1656.00,1985.00,1925.00,5846.00,220.70,513.00,8086.00,3043.00,366.90,3407.00,5505.00,1610.00,785.00,1189.00,614.50,271.05,542.00,2604.00,343.30,1566.00,267.90,5125.00,2919.00
2015-05-22,7031.700195,1247.00,1019.00,932.50,3621.00,1079.00,280.50,1148.00,3142.00,253.75,1654.00,330.10,1466.00,1666.00,1970.50,1936.00,5870.00,219.40,515.50,8150.00,3055.00,369.20,3423.00,5540.00,1591.00,774.00,1191.00,620.60,270.15,538.00,2627.00,341.00,1560.00,267.50,5160.00,2934.00
2015-05-25,7031.700195,1247.00,1019.00,932.50,3621.00,1079.00,280.50,1148.00,3142.00,253.75,1654.00,330.10,1466.00,1666.00,1970.50,1936.00,5870.00,219.40,515.50,8150.00,3055.00,369.20,3423.00,5540.00,1591.00,774.00,1191.00,620.60,270.15,538.00,2627.00,341.00,1560.00,267.50,5160.00,2934.00
2015-05-26,6949.00,1235.00,1009.00,922.00,3611.50,1071.00,273.20,1145.00,3181.00,250.75,1630.50,330.601,1454.00,1645.00,1931.00,1930.00,5822.00,215.65,514.50,8076.00,3016.00,367.00,3374.00,5500.00,1616.00,755.50,1184.00,617.00,264.90,526.00,2566.00,336.00,1559.00,266.90,5120.00,2900.00
2015-05-27,7033.299805,1239.00,1018.00,933.50,3664.50,1080.00,279.50,1159.00,3224.00,251.50,1639.00,331.00,1467.00,1685.00,1957.50,1958.00,5917.00,217.00,523.00,8125.00,3022.00,369.40,3406.00,5635.00,1654.00,761.50,1217.00,625.30,269.25,529.00,2576.00,338.10,1584.00,273.00,5235.00,2900.00
2015-05-28,7040.899902,1255.00,1015.00,930.00,3691.50,1068.00,278.70,1156.00,3210.00,253.70,1632.00,337.00,1462.00,1673.00,1954.00,1966.00,5911.00,216.40,521.50,8056.00,3011.00,368.70,3406.00,5650.00,1624.00,756.00,1161.00,623.60,271.10,528.00,2537.00,336.90,1577.00,274.50,5305.00,2950.00
2015-05-29,6984.399902,1246.00,998.00,911.50,3605.50,1055.00,277.60,1144.00,3167.00,255.35,1627.00,337.201,1433.00,1665.00,1943.00,1962.00,5905.00,212.60,515.00,8091.00,2995.00,366.60,3374.00,5635.00,1609.00,746.00,1120.00,622.70,270.00,523.50,2501.00,334.30,1540.00,272.30,5200.00,3028.00
2015-06-01,6953.600098,1238.00,997.50,920.50,3592.50,1052.00,276.80,1157.00,3166.00,254.30,1611.50,338.301,1426.00,1660.00,1922.50,1974.00,5879.00,209.80,516.50,8075.00,3017.00,367.00,3368.00,5610.00,1613.00,743.00,1151.00,624.20,266.40,520.50,2524.00,333.90,1552.00,271.20,5245.00,3001.00
2015-06-02,6928.299805,1226.00,987.00,909.50,3506.00,1048.00,274.60,1137.00,3190.00,254.60,1601.00,339.00,1415.00,1639.00,1934.00,1953.00,5779.00,207.45,511.00,8000.00,2965.00,368.40,3347.00,5510.00,1583.00,766.50,1153.00,624.40,267.65,515.50,2543.00,327.30,1549.00,270.10,5195.00,2949.00
2015-06-03,6950.50,1233.00,987.00,913.50,3535.50,1056.00,275.20,1142.00,3228.00,250.40,1617.00,346.40,1422.00,1635.00,1938.00,1970.00,5815.00,210.40,513.00,7970.00,2952.00,372.00,3367.00,5515.00,1582.00,760.00,1158.00,625.30,271.20,522.00,2570.00,323.30,1559.00,270.10,5185.00,2983.00
2015-06-04,6859.200195,1224.00,972.50,915.00,3520.00,1040.00,269.30,1133.00,3203.00,248.10,1609.00,345.40,1415.00,1610.00,1901.50,1945.00,5774.00,208.65,505.50,7956.00,2948.00,368.50,3341.00,5465.00,1592.00,741.00,1142.00,618.80,266.40,520.50,2560.00,322.50,1505.00,268.40,5185.00,2950.00
2015-06-05,6804.600098,1207.00,971.50,901.50,3440.00,1030.00,265.60,1115.00,3203.00,242.05,1588.00,344.00,1399.00,1593.00,1902.50,1910.00,5697.00,205.80,498.30,7800.00,2862.00,366.90,3262.00,5455.00,1589.00,737.00,1149.00,618.90,265.45,515.00,2545.00,316.30,1486.00,264.90,5145.00,2935.00
2015-06-08,6790.00,1218.00,965.50,884.00,3431.00,1026.00,264.30,1113.00,3186.00,244.00,1574.00,342.40,1400.00,1595.00,1902.00,1898.00,5703.00,203.50,493.80,7789.00,2802.00,357.80,3244.00,5305.00,1572.00,730.00,1137.00,619.50,262.00,511.50,2554.00,315.10,1487.00,263.90,5180.00,2940.00
2015-06-09,6753.799805,1218.00,962.00,875.00,3423.00,1015.00,264.40,1118.00,3164.00,241.75,1558.00,344.20,1403.00,1577.00,1883.00,1895.00,5662.00,202.10,489.10,7789.00,2766.00,362.20,3220.00,5250.00,1563.00,726.50,1134.00,613.70,261.55,506.50,2540.00,319.80,1472.00,262.80,5090.00,2914.00
2015-06-10,6830.299805,1230.00,984.00,885.00,3434.00,1031.00,266.20,1125.00,3169.00,244.10,1588.00,345.10,1428.00,1588.00,1898.50,1955.00,5740.00,211.45,492.60,7807.00,2882.00,368.90,3260.00,5265.00,1590.00,736.00,1155.00,613.40,267.15,515.50,2549.00,323.10,1485.00,265.40,5140.00,3070.00
2015-06-11,6846.700195,1236.00,981.50,900.50,3445.00,1039.00,267.00,1123.00,3171.00,237.00,1615.00,345.30,1428.00,1600.00,1897.00,1980.00,5745.00,215.65,490.70,7795.50,2918.00,370.20,3294.00,5305.00,1576.00,727.50,1154.00,611.30,268.75,519.50,2531.00,327.00,1488.00,266.60,5155.00,3095.00
2015-06-12,6784.899902,1229.00,970.00,884.50,3417.50,1040.00,263.30,1114.00,3146.00,234.30,1605.50,343.00,1410.00,1593.00,1858.00,1970.00,5673.00,213.70,489.10,7729.00,2902.00,365.30,3259.00,5270.00,1586.00,732.00,1134.00,607.70,269.70,514.50,2499.00,323.30,1479.00,269.70,5145.00,3051.00
2015-06-15,6710.50,1210.00,945.00,876.50,3411.50,1032.00,262.00,1115.00,3108.00,231.20,1574.00,340.00,1403.00,1587.00,1854.50,1927.00,5593.00,214.00,482.00,7795.00,2860.00,356.30,3204.00,5210.00,1550.00,728.00,1127.00,600.00,264.95,505.50,2461.00,320.80,1464.00,267.10,5040.00,3013.00
2015-06-16,6710.100098,1214.00,941.50,880.50,3511.00,1029.00,267.40,1113.00,3108.00,233.55,1571.50,338.90,1411.00,1587.00,1850.50,1959.00,5621.00,211.50,481.20,7750.00,2877.00,355.10,3212.00,5235.00,1548.00,712.50,1097.00,594.90,263.65,507.00,2472.00,320.00,1463.00,266.80,5065.00,3023.00
2015-06-17,6680.600098,1179.00,918.50,875.00,3503.00,1043.00,270.50,1103.00,3082.00,230.50,1560.00,337.90,1409.00,1594.00,1844.50,1991.00,5596.00,208.05,473.20,7775.00,2855.00,350.00,3190.00,5215.00,1545.00,711.00,1100.00,590.80,261.90,503.50,2455.00,312.90,1449.00,264.50,5085.00,3026.00
2015-06-18,6707.899902,1181.00,909.00,872.50,3556.00,1038.00,275.10,1107.00,3124.00,233.10,1580.50,338.20,1407.00,1613.00,1844.00,1991.00,5617.00,209.50,472.40,7793.00,2866.00,347.10,3218.00,5275.00,1558.00,717.00,1100.00,587.60,261.55,506.50,2443.00,311.20,1466.00,263.80,5070.00,3003.00
2015-06-19,6710.50,1187.00,906.00,891.50,3547.00,1038.00,276.30,1106.00,3168.00,233.65,1570.50,337.60,1401.00,1607.00,1843.50,1998.00,5587.00,210.85,474.40,7843.00,2901.00,351.30,3232.00,5245.00,1581.00,713.00,1120.00,590.80,265.75,505.00,2453.00,310.20,1463.00,265.90,5065.00,3050.00
2015-06-22,6825.700195,1218.00,914.00,908.00,3593.50,1074.00,279.90,1116.00,3288.00,239.30,1606.50,340.10,1446.00,1641.00,1875.00,2051.00,5708.00,214.00,479.00,7900.00,2947.00,356.60,3294.00,5325.00,1585.00,715.50,1144.00,602.00,272.45,518.50,2467.00,317.40,1490.00,269.90,5090.00,3094.00
2015-06-23,6834.899902,1218.00,911.50,915.00,3579.50,1080.00,281.10,1119.00,3258.00,240.95,1611.00,342.50,1440.00,1639.00,1855.50,2030.00,5724.00,216.20,474.30,7850.00,2974.00,358.70,3330.00,5370.00,1603.00,722.00,1148.00,600.90,272.45,517.00,2466.00,320.00,1497.00,273.30,5080.00,3064.00
2015-06-24,6844.799805,1210.00,908.00,920.50,3591.00,1069.00,279.80,1113.00,3344.00,239.75,1601.50,339.30,1436.00,1622.00,1898.50,1990.00,5743.00,215.80,480.40,7850.00,2977.00,352.30,3330.00,5400.00,1607.00,721.00,1157.00,602.20,274.45,515.50,2452.00,317.80,1484.00,273.30,5085.00,3035.00
2015-06-25,6807.799805,1204.00,903.50,926.00,3556.00,1069.00,276.90,1095.00,3343.00,239.35,1601.50,341.20,1429.00,1612.00,1883.00,2015.00,5692.00,217.75,475.40,7724.00,3010.00,348.40,3325.00,5370.00,1596.00,719.50,1144.00,594.30,272.90,511.50,2442.00,315.50,1485.00,275.10,5105.00,3024.00
2015-06-26,6753.700195,1193.00,898.00,918.50,3546.50,1066.00,274.10,1090.00,3352.00,237.25,1580.00,341.80,1429.00,1589.00,1858.00,1981.00,5659.00,223.65,468.20,7799.00,2995.00,347.20,3308.00,5270.00,1577.00,712.50,1132.00,589.90,272.35,510.50,2422.00,315.70,1474.00,275.60,5080.00,2987.00
2015-06-29,6620.50,1175.00,892.00,914.00,3475.50,1047.00,269.80,1073.00,3294.00,232.80,1543.50,338.20,1381.00,1559.00,1819.00,1966.00,5568.00,218.75,462.70,7694.00,2931.00,337.10,3208.00,5140.00,1544.00,705.00,1104.00,577.10,264.25,499.70,2472.00,310.60,1441.00,269.10,5030.00,2927.00
2015-06-30,6521.00,1159.00,870.00,906.00,3415.00,1037.00,263.80,1053.00,3249.00,229.85,1532.50,335.80,1368.00,1536.00,1786.50,1975.00,5488.00,212.55,451.20,7701.00,2927.00,334.50,3176.00,5095.00,1546.00,689.50,1099.00,570.10,260.50,492.50,2450.00,307.60,1426.00,263.30,5000.00,2871.00
2015-07-01,6608.600098,1177.00,890.00,924.50,3499.00,1059.00,263.80,1074.00,3313.00,234.25,1575.00,337.40,1380.00,1538.00,1803.50,2016.00,5576.00,209.60,457.20,7858.00,2994.00,339.80,3220.00,5210.00,1583.00,680.50,1101.00,570.90,266.55,499.50,2462.00,311.40,1457.00,267.10,5150.00,2921.00
2015-07-02,6630.50,1178.00,876.50,917.00,3495.00,1051.00,267.10,1067.00,3316.00,235.90,1569.50,340.20,1360.00,1564.00,1816.50,2024.00,5554.00,209.55,453.30,7834.00,2941.00,336.20,3194.00,5265.00,1589.00,684.50,1059.00,578.00,266.40,496.30,2383.00,313.50,1445.00,263.40,5110.00,2907.00
2015-07-03,6585.799805,1171.00,856.50,921.50,3481.50,1048.00,265.80,1056.00,3310.00,231.10,1562.50,339.30,1343.00,1558.00,1812.00,2020.00,5526.00,207.40,452.30,7962.00,2949.00,332.80,3174.00,5230.00,1580.00,682.00,1074.00,572.90,262.95,497.90,2384.00,314.40,1433.00,262.70,5090.00,2892.00
2015-07-06,6535.700195,1151.00,802.50,910.50,3485.00,1035.00,267.40,1064.00,3312.00,231.10,1536.50,338.80,1327.00,1574.00,1788.00,2009.00,5589.00,205.25,454.30,7879.00,2919.00,325.70,3061.00,5230.00,1576.00,669.00,1051.00,568.10,258.80,487.00,2355.00,310.30,1429.00,262.80,5030.00,2912.00
2015-07-07,6432.200195,1139.00,759.50,875.50,3462.00,1024.00,259.80,1061.00,3290.00,225.50,1512.50,333.10,1307.00,1541.00,1753.00,1968.00,5549.00,200.65,445.50,7720.00,2891.00,317.10,3005.00,5190.00,1590.00,642.50,1035.00,558.60,252.15,480.30,2327.00,308.30,1406.00,257.10,4973.00,2870.00
2015-07-08,6490.700195,1129.00,758.50,884.50,3529.50,1035.00,260.50,1076.00,3336.00,229.10,1520.50,335.50,1316.00,1550.00,1801.50,1876.00,5601.00,201.90,460.90,7718.00,2846.00,316.60,2993.00,5240.00,1571.00,644.00,1038.00,559.20,257.30,497.10,2323.00,311.70,1416.00,259.00,4939.00,2931.00
2015-07-09,6581.600098,1157.00,757.00,917.00,3564.50,1044.00,266.10,1087.00,3360.00,230.05,1566.50,336.20,1340.00,1572.00,1804.50,1954.00,5739.00,206.00,467.20,7651.00,2904.00,319.60,3000.00,5325.00,1633.00,650.00,1053.00,564.00,261.15,514.50,2360.00,318.40,1449.00,265.60,5050.00,3080.00
2015-07-10,6673.399902,1190.00,769.00,952.00,3626.50,1065.00,271.70,1105.00,3389.00,235.70,1603.50,339.60,1353.00,1600.00,1822.00,1988.00,5805.00,207.75,473.90,7680.00,2963.00,322.80,3104.00,5400.00,1673.00,657.00,1050.00,565.70,268.05,524.00,2377.00,323.50,1483.00,272.30,5100.00,3093.00
2015-07-13,6738.00,1204.00,778.00,963.00,3617.00,1078.00,275.80,1114.00,3473.00,236.55,1631.50,346.00,1345.00,1608.00,1818.00,2014.00,5828.00,212.50,484.30,8072.00,2942.00,324.50,3180.00,5525.00,1678.00,667.00,1054.00,575.20,273.70,530.00,2389.00,329.70,1502.00,276.20,5250.00,3135.00
2015-07-14,6753.799805,1200.00,778.00,967.50,3639.50,1122.00,277.30,1124.00,3486.00,237.90,1618.00,350.30,1334.00,1626.00,1838.00,1983.00,5860.00,216.45,483.00,8070.00,2949.00,318.50,3156.00,5485.00,1665.00,658.00,1069.00,572.70,276.00,527.50,2369.00,329.30,1507.00,275.40,5245.00,3133.00
2015-07-15,6753.799805,1202.00,781.50,979.00,3653.00,1125.00,280.30,1123.00,3470.00,235.70,1620.00,355.00,1336.00,1617.00,1824.50,2000.00,5904.00,217.10,485.20,8143.00,2956.00,309.60,3167.00,5440.00,1660.00,654.50,1057.00,573.30,278.05,526.00,2378.00,330.50,1503.00,274.70,5240.00,3125.00
2015-07-16,6796.50,1217.00,782.00,992.50,3659.50,1140.00,281.90,1129.00,3478.00,238.00,1634.00,356.90,1341.00,1620.00,1835.50,2006.00,5971.00,217.65,485.40,8235.00,3020.00,312.40,3200.00,5500.00,1668.00,658.50,1078.00,581.60,280.00,532.00,2409.00,335.20,1511.00,277.40,5265.00,3170.00
2015-07-17,6775.100098,1222.00,780.00,985.50,3651.00,1133.00,281.90,1126.00,3485.00,237.40,1633.50,359.30,1333.00,1612.00,1814.00,1978.00,5954.00,218.05,482.40,8185.00,3067.00,310.30,3208.00,5485.00,1698.00,651.00,1079.00,580.20,280.10,535.50,2435.00,336.10,1519.00,275.60,5200.00,3187.00
2015-07-20,6788.700195,1225.00,783.00,983.50,3651.00,1141.00,283.00,1125.00,3484.00,239.00,1618.00,356.70,1323.00,1618.00,1819.00,1984.00,5991.00,218.60,481.60,8200.00,3072.00,308.50,3200.00,5510.00,1721.00,641.00,1068.00,586.70,280.85,532.50,2408.00,335.70,1513.00,275.50,5145.00,3202.00
